pivot,inflection,similarity,category
występować,występowały,0.9131509,V;PST;3;PL
występować,występują,0.8451814,V;PRS;3;PL
występować,występujecie,0.7291754,V;PRS;2;PL
występować,występujemy,0.714058,V;PRS;1;PL
występować,występujesz,0.7485882,V;PRS;2;SG
występować,występuję,0.77201873,V;PRS;1;SG
występować,występuje,0.81847125,V;PRS;3;SG
wysyłać,będą wysyłali,0.5984087,V;FUT;3;PL;MASC;HUM
wysyłać,będą wysyłały,0.56561446,V;FUT;3;PL
wysyłać,będę wysyłała,0.5592141,V;FUT;1;SG;FEM
wysyłać,będę wysyłał,0.57312006,V;FUT;1;SG;MASC
wysyłać,będziecie wysyłali,0.6426838,V;FUT;2;PL;MASC;HUM
wysyłać,będziecie wysyłały,0.6302001,V;FUT;2;PL
wysyłać,będziemy wysyłali,0.6128175,V;FUT;1;PL;MASC;HUM
wysyłać,będziemy wysyłały,0.60045975,V;FUT;1;PL
wysyłać,będziesz wysyłała,0.5641758,V;FUT;2;SG;FEM
wysyłać,będziesz wysyłał,0.56496006,V;FUT;2;SG;MASC
wysyłać,będzie wysyłała,0.56460685,V;FUT;3;SG;FEM
wysyłać,będzie wysyłało,0.53305036,V;FUT;3;SG;NEUT
wysyłać,będzie wysyłał,0.5741665,V;FUT;3;SG;MASC
wysyłać,wysyłacie,0.71879977,V;PRS;2;PL
wysyłać,wysyłają,0.9541117,V;PRS;3;PL
wysyłać,wysyłałam,0.68189937,V;PST;1;SG;FEM
wysyłać,wysyłałaś,0.6678597,V;PST;2;SG;FEM
wysyłać,wysyłała,0.6813816,V;PST;3;SG;FEM
wysyłać,wysyłałem,0.70099694,V;PST;1;SG;MASC
wysyłać,wysyłałeś,0.6860768,V;PST;2;SG;MASC
wysyłać,wysyłaliście,0.7153184,V;PST;2;PL;MASC;HUM
wysyłać,wysyłaliśmy,0.6948715,V;PST;1;PL;MASC;HUM
wysyłać,wysyłali,0.6916403,V;PST;3;PL;MASC;HUM
wysyłać,wysyłało,0.6797571,V;PST;3;SG;NEUT
wysyłać,wysyłał,0.6919888,V;PST;3;SG;MASC
wysyłać,wysyłałyście,0.6630705,V;PST;2;PL
wysyłać,wysyłałyśmy,0.66348404,V;PST;1;PL
wysyłać,wysyłały,0.6628845,V;PST;3;PL
wysyłać,wysyłam,0.6585367,V;PRS;1;SG
wysyłać,wysyłamy,0.6997943,V;PRS;1;PL
wysyłać,wysyłasz,0.68308914,V;PRS;2;SG
wysyłać,wysyła,0.9686129,V;PRS;3;SG
wytłumaczyć,wytłumaczą,0.7325907,V;FUT;3;PL
wytłumaczyć,wytłumaczę,0.7261736,V;FUT;1;SG
wytłumaczyć,wytłumaczycie,0.7232058,V;FUT;2;PL
wytłumaczyć,wytłumaczyłam,0.74268484,V;PST;1;SG;FEM
wytłumaczyć,wytłumaczyłaś,0.72199607,V;PST;2;SG;FEM
wytłumaczyć,wytłumaczyła,0.7418849,V;PST;3;SG;FEM
wytłumaczyć,wytłumaczyłem,0.74942267,V;PST;1;SG;MASC
wytłumaczyć,wytłumaczyłeś,0.72822255,V;PST;2;SG;MASC
wytłumaczyć,wytłumaczyliście,0.7239176,V;PST;2;PL;MASC;HUM
wytłumaczyć,wytłumaczyliśmy,0.7409073,V;PST;1;PL;MASC;HUM
wytłumaczyć,wytłumaczyli,0.7661993,V;PST;3;PL;MASC;HUM
wytłumaczyć,wytłumaczyło,0.7397693,V;PST;3;SG;NEUT
wytłumaczyć,wytłumaczył,0.74673945,V;PST;3;SG;MASC
wytłumaczyć,wytłumaczyłyście,0.636641,V;PST;2;PL
wytłumaczyć,wytłumaczyłyśmy,0.6349101,V;PST;1;PL
wytłumaczyć,wytłumaczyły,0.7542911,V;PST;3;PL
wytłumaczyć,wytłumaczymy,0.725161,V;FUT;1;PL
wytłumaczyć,wytłumaczysz,0.7297009,V;FUT;2;SG
wytłumaczyć,wytłumaczy,0.70666736,V;FUT;3;SG
wywołać,wywołacie,0.7516383,V;FUT;2;PL
wywołać,wywołają,0.7505418,V;FUT;3;PL
wywołać,wywołałam,0.69893616,V;PST;1;SG;FEM
wywołać,wywołałaś,0.6974757,V;PST;2;SG;FEM
wywołać,wywołała,0.9072363,V;PST;3;SG;FEM
wywołać,wywołałem,0.7378302,V;PST;1;SG;MASC
wywołać,wywołałeś,0.70778227,V;PST;2;SG;MASC
wywołać,wywołaliście,0.7528911,V;PST;2;PL;MASC;HUM
wywołać,wywołaliśmy,0.7347245,V;PST;1;PL;MASC;HUM
wywołać,wywołali,0.75208884,V;PST;3;PL;MASC;HUM
wywołać,wywołało,0.91510457,V;PST;3;SG;NEUT
wywołać,wywołał,0.90652734,V;PST;3;SG;MASC
wywołać,wywołałyście,0.6306867,V;PST;2;PL
wywołać,wywołałyśmy,0.6012618,V;PST;1;PL
wywołać,wywołały,0.66981024,V;PST;3;PL
wywołać,wywołam,0.7141648,V;FUT;1;SG
wywołać,wywołamy,0.7263912,V;FUT;1;PL
wywołać,wywołasz,0.71169627,V;FUT;2;SG
wywołać,wywoła,0.9626267,V;FUT;3;SG
wywoływać,będą wywoływali,0.5816875,V;FUT;3;PL;MASC;HUM
wywoływać,będą wywoływały,0.5329672,V;FUT;3;PL
wywoływać,będę wywoływała,0.60752344,V;FUT;1;SG;FEM
wywoływać,będę wywoływał,0.60792875,V;FUT;1;SG;MASC
wywoływać,będziecie wywoływali,0.6488761,V;FUT;2;PL;MASC;HUM
wywoływać,będziecie wywoływały,0.6334851,V;FUT;2;PL
wywoływać,będziemy wywoływali,0.62774515,V;FUT;1;PL;MASC;HUM
wywoływać,będziemy wywoływały,0.6125181,V;FUT;1;PL
wywoływać,będziesz wywoływała,0.59084564,V;FUT;2;SG;FEM
wywoływać,będziesz wywoływał,0.5814087,V;FUT;2;SG;MASC
wywoływać,będzie wywoływała,0.5764811,V;FUT;3;SG;FEM
wywoływać,będzie wywoływało,0.550179,V;FUT;3;SG;NEUT
wywoływać,będzie wywoływał,0.58123136,V;FUT;3;SG;MASC
wywoływać,wywołują,0.9533584,V;PRS;3;PL
wywoływać,wywołujecie,0.72740144,V;PRS;2;PL
wywoływać,wywołujemy,0.7021001,V;PRS;1;PL
wywoływać,wywołujesz,0.6797637,V;PRS;2;SG
wywoływać,wywołuję,0.6865316,V;PRS;1;SG
wywoływać,wywołuje,0.8977641,V;PRS;3;SG
wywoływać,wywoływałam,0.71308655,V;PST;1;SG;FEM
wywoływać,wywoływałaś,0.6841795,V;PST;2;SG;FEM
wywoływać,wywoływała,0.71151817,V;PST;3;SG;FEM
wywoływać,wywoływałem,0.72724813,V;PST;1;SG;MASC
wywoływać,wywoływałeś,0.6976909,V;PST;2;SG;MASC
wywoływać,wywoływaliście,0.74433637,V;PST;2;PL;MASC;HUM
wywoływać,wywoływaliśmy,0.7317971,V;PST;1;PL;MASC;HUM
wywoływać,wywoływali,0.719381,V;PST;3;PL;MASC;HUM
wywoływać,wywoływało,0.71630317,V;PST;3;SG;NEUT
wywoływać,wywoływał,0.7128862,V;PST;3;SG;MASC
wywoływać,wywoływałyście,0.68029726,V;PST;2;PL
wywoływać,wywoływałyśmy,0.62759024,V;PST;1;PL
wywoływać,wywoływały,0.68012214,V;PST;3;PL
wyznaczyć,wyznaczą,0.6416754,V;FUT;3;PL
wyznaczyć,wyznaczę,0.6869016,V;FUT;1;SG
wyznaczyć,wyznaczycie,0.68293184,V;FUT;2;PL
wyznaczyć,wyznaczyłam,0.7050164,V;PST;1;SG;FEM
wyznaczyć,wyznaczyłaś,0.59080434,V;PST;2;SG;FEM
wyznaczyć,wyznaczyła,0.69419944,V;PST;3;SG;FEM
wyznaczyć,wyznaczyłem,0.7111709,V;PST;1;SG;MASC
wyznaczyć,wyznaczyłeś,0.68152964,V;PST;2;SG;MASC
wyznaczyć,wyznaczyliście,0.6854791,V;PST;2;PL;MASC;HUM
wyznaczyć,wyznaczyliśmy,0.7032406,V;PST;1;PL;MASC;HUM
wyznaczyć,wyznaczyli,0.6951017,V;PST;3;PL;MASC;HUM
wyznaczyć,wyznaczyło,0.6849475,V;PST;3;SG;NEUT
wyznaczyć,wyznaczył,0.9341861,V;PST;3;SG;MASC
wyznaczyć,wyznaczyłyście,0.6475902,V;PST;2;PL
wyznaczyć,wyznaczyłyśmy,0.6069843,V;PST;1;PL
wyznaczyć,wyznaczyły,0.6727423,V;PST;3;PL
wyznaczyć,wyznaczymy,0.6747945,V;FUT;1;PL
wyznaczyć,wyznaczysz,0.6987253,V;FUT;2;SG
wyznaczyć,wyznaczy,0.6549516,V;FUT;3;SG
wziąć,wezmą,0.9599854,V;FUT;3;PL
wziąć,wezmę,0.9370382,V;FUT;1;SG
wziąć,weźmiecie,0.7005528,V;FUT;2;PL
wziąć,weźmiemy,0.96312463,V;FUT;1;PL
wziąć,weźmiesz,0.93300277,V;FUT;2;SG
wziąć,weźmie,0.96444345,V;FUT;3;SG
wziąć,wziąłem,0.9500958,V;PST;1;SG;MASC
wziąć,wziąłeś,0.9448389,V;PST;2;SG;MASC
wziąć,wziął,0.90556026,V;PST;3;SG;MASC
wziąć,wzięłam,0.9498532,V;PST;1;SG;FEM
wziąć,wzięłaś,0.9387418,V;PST;2;SG;FEM
wziąć,wzięła,0.938502,V;PST;3;SG;FEM
wziąć,wzięliście,0.73754746,V;PST;2;PL;MASC;HUM
wziąć,wzięliśmy,0.72549707,V;PST;1;PL;MASC;HUM
wziąć,wzięli,0.9306174,V;PST;3;PL;MASC;HUM
wziąć,wzięło,0.9298197,V;PST;3;SG;NEUT
wziąć,wzięłyście,0.67841524,V;PST;2;PL
wziąć,wzięłyśmy,0.67029244,V;PST;1;PL
wziąć,wzięły,0.9203618,V;PST;3;PL
zabić,zabiją,0.8653718,V;FUT;3;PL
zabić,zabijecie,0.7196024,V;FUT;2;PL
zabić,zabijemy,0.88414466,V;FUT;1;PL
zabić,zabijesz,0.9063444,V;FUT;2;SG
zabić,zabiję,0.90091884,V;FUT;1;SG
zabić,zabije,0.887295,V;FUT;3;SG
zabić,zabiłam,0.88989484,V;PST;1;SG;FEM
zabić,zabiłaś,0.89741236,V;PST;2;SG;FEM
zabić,zabiła,0.9127119,V;PST;3;SG;FEM
zabić,zabiłem,0.8862394,V;PST;1;SG;MASC
zabić,zabiłeś,0.9079696,V;PST;2;SG;MASC
zabić,zabiliście,0.7285636,V;PST;2;PL;MASC;HUM
zabić,zabiliśmy,0.7302371,V;PST;1;PL;MASC;HUM
zabić,zabili,0.8980609,V;PST;3;PL;MASC;HUM
zabić,zabiło,0.88966733,V;PST;3;SG;NEUT
zabić,zabił,0.9230859,V;PST;3;SG;MASC
zabić,zabiłyście,0.60261154,V;PST;2;PL
zabić,zabiłyśmy,0.58713675,V;PST;1;PL
zabić,zabiły,0.7043865,V;PST;3;PL
zabijać,będą zabijali,0.6337501,V;FUT;3;PL;MASC;HUM
zabijać,będą zabijały,0.6066876,V;FUT;3;PL
zabijać,będę zabijała,0.6077453,V;FUT;1;SG;FEM
zabijać,będę zabijał,0.6174705,V;FUT;1;SG;MASC
zabijać,będziecie zabijali,0.6770867,V;FUT;2;PL;MASC;HUM
zabijać,będziecie zabijały,0.66148084,V;FUT;2;PL
zabijać,będziemy zabijali,0.65984946,V;FUT;1;PL;MASC;HUM
zabijać,będziemy zabijały,0.63868845,V;FUT;1;PL
zabijać,będziesz zabijała,0.60774964,V;FUT;2;SG;FEM
zabijać,będziesz zabijał,0.6145887,V;FUT;2;SG;MASC
zabijać,będzie zabijała,0.60247433,V;FUT;3;SG;FEM
zabijać,będzie zabijało,0.566283,V;FUT;3;SG;NEUT
zabijać,będzie zabijał,0.61697006,V;FUT;3;SG;MASC
zabijać,zabijacie,0.7596571,V;PRS;2;PL
zabijać,zabijają,0.909379,V;PRS;3;PL
zabijać,zabijałam,0.7480977,V;PST;1;SG;FEM
zabijać,zabijałaś,0.72049624,V;PST;2;SG;FEM
zabijać,zabijała,0.74449575,V;PST;3;SG;FEM
zabijać,zabijałem,0.75573516,V;PST;1;SG;MASC
zabijać,zabijałeś,0.7252826,V;PST;2;SG;MASC
zabijać,zabijaliście,0.7406667,V;PST;2;PL;MASC;HUM
zabijać,zabijaliśmy,0.7329162,V;PST;1;PL;MASC;HUM
zabijać,zabijali,0.75685656,V;PST;3;PL;MASC;HUM
zabijać,zabijało,0.73226535,V;PST;3;SG;NEUT
zabijać,zabijał,0.7557588,V;PST;3;SG;MASC
zabijać,zabijałyście,0.7281091,V;PST;2;PL
zabijać,zabijałyśmy,0.767265,V;PST;1;PL
zabijać,zabijały,0.7387824,V;PST;3;PL
zabijać,zabijam,0.75141513,V;PRS;1;SG
zabijać,zabijamy,0.7528891,V;PRS;1;PL
zabijać,zabijasz,0.7268785,V;PRS;2;SG
zabijać,zabija,0.89646727,V;PRS;3;SG
zabrać,zabierzecie,0.75199854,V;FUT;2;PL
zabrać,zabierzemy,0.91016924,V;FUT;1;PL
zabrać,zabierzesz,0.9151502,V;FUT;2;SG
zabrać,zabierze,0.9528172,V;FUT;3;SG
zabrać,zabiorą,0.92649376,V;FUT;3;PL
zabrać,zabiorę,0.919814,V;FUT;1;SG
zabrać,zabrałam,0.647166,V;PST;1;SG;FEM
zabrać,zabrałaś,0.6121967,V;PST;2;SG;FEM
zabrać,zabrała,0.9376116,V;PST;3;SG;FEM
zabrać,zabrałem,0.9275379,V;PST;1;SG;MASC
zabrać,zabrałeś,0.91188467,V;PST;2;SG;MASC
zabrać,zabraliście,0.7053458,V;PST;2;PL;MASC;HUM
zabrać,zabraliśmy,0.7091543,V;PST;1;PL;MASC;HUM
zabrać,zabrali,0.9405955,V;PST;3;PL;MASC;HUM
zabrać,zabrało,0.6622011,V;PST;3;SG;NEUT
zabrać,zabrał,0.9415757,V;PST;3;SG;MASC
zabrać,zabrałyście,0.5701237,V;PST;2;PL
zabrać,zabrałyśmy,0.5471862,V;PST;1;PL
zabrać,zabrały,0.6476969,V;PST;3;PL
zachodzić,będą zachodzili,0.7571578,V;FUT;3;PL;MASC;HUM
zachodzić,będą zachodziły,0.7466872,V;FUT;3;PL
zachodzić,będę zachodziła,0.7508853,V;FUT;1;SG;FEM
zachodzić,będę zachodził,0.7586324,V;FUT;1;SG;MASC
zachodzić,będziecie zachodzili,0.78536606,V;FUT;2;PL;MASC;HUM
zachodzić,będziecie zachodziły,0.7923616,V;FUT;2;PL
zachodzić,będziemy zachodzili,0.76067877,V;FUT;1;PL;MASC;HUM
zachodzić,będziemy zachodziły,0.76735085,V;FUT;1;PL
zachodzić,będziesz zachodziła,0.72493625,V;FUT;2;SG;FEM
zachodzić,będziesz zachodził,0.7400657,V;FUT;2;SG;MASC
zachodzić,będzie zachodziła,0.7616416,V;FUT;3;SG;FEM
zachodzić,będzie zachodziło,0.7300635,V;FUT;3;SG;NEUT
zachodzić,będzie zachodził,0.7570386,V;FUT;3;SG;MASC
zachodzić,zachodzą,0.67007333,V;PRS;3;PL
zachodzić,zachodzę,0.66214067,V;PRS;1;SG
zachodzić,zachodzicie,0.8155994,V;PRS;2;PL
zachodzić,zachodziłam,0.7476662,V;PST;1;SG;FEM
zachodzić,zachodziłaś,0.7229175,V;PST;2;SG;FEM
zachodzić,zachodziła,0.88055825,V;PST;3;SG;FEM
zachodzić,zachodziłem,0.7797438,V;PST;1;SG;MASC
zachodzić,zachodziłeś,0.72421676,V;PST;2;SG;MASC
zachodzić,zachodziliście,0.7995618,V;PST;2;PL;MASC;HUM
zachodzić,zachodziliśmy,0.787876,V;PST;1;PL;MASC;HUM
zachodzić,zachodzili,0.85442364,V;PST;3;PL;MASC;HUM
zachodzić,zachodziło,0.86521745,V;PST;3;SG;NEUT
zachodzić,zachodził,0.8805875,V;PST;3;SG;MASC
zachodzić,zachodziłyście,0.78172207,V;PST;2;PL
zachodzić,zachodziłyśmy,0.7615114,V;PST;1;PL
zachodzić,zachodziły,0.86023355,V;PST;3;PL
zachodzić,zachodzimy,0.821066,V;PRS;1;PL
zachodzić,zachodzisz,0.73882055,V;PRS;2;SG
zachodzić,zachodzi,0.8024602,V;PRS;3;SG
zachorować,zachorowałam,0.7501246,V;PST;1;SG;FEM
zachorować,zachorowałaś,0.68473774,V;PST;2;SG;FEM
zachorować,zachorowała,0.7579075,V;PST;3;SG;FEM
zachorować,zachorowałem,0.7957324,V;PST;1;SG;MASC
zachorować,zachorowałeś,0.73574096,V;PST;2;SG;MASC
zachorować,zachorowaliście,0.85398585,V;PST;2;PL;MASC;HUM
zachorować,zachorowaliśmy,0.8361918,V;PST;1;PL;MASC;HUM
zachorować,zachorowali,0.88917494,V;PST;3;PL;MASC;HUM
zachorować,zachorowało,0.74965197,V;PST;3;SG;NEUT
zachorować,zachorował,0.73212075,V;PST;3;SG;MASC
zachorować,zachorowałyście,0.6915565,V;PST;2;PL
zachorować,zachorowałyśmy,0.65029883,V;PST;1;PL
zachorować,zachorowały,0.76643956,V;PST;3;PL
zachorować,zachorują,0.88651276,V;FUT;3;PL
zachorować,zachorujecie,0.8577043,V;FUT;2;PL
zachorować,zachorujemy,0.84336823,V;FUT;1;PL
zachorować,zachorujesz,0.83526134,V;FUT;2;SG
zachorować,zachoruję,0.8561322,V;FUT;1;SG
zachorować,zachoruje,0.8738365,V;FUT;3;SG
zachować,zachowacie,0.7039377,V;FUT;2;PL
zachować,zachowają,0.7476731,V;FUT;3;PL
zachować,zachowałam,0.6315762,V;PST;1;SG;FEM
zachować,zachowałaś,0.62118715,V;PST;2;SG;FEM
zachować,zachowała,0.79443413,V;PST;3;SG;FEM
zachować,zachowałem,0.61002374,V;PST;1;SG;MASC
zachować,zachowałeś,0.64600873,V;PST;2;SG;MASC
zachować,zachowaliście,0.723975,V;PST;2;PL;MASC;HUM
zachować,zachowaliśmy,0.71864885,V;PST;1;PL;MASC;HUM
zachować,zachowali,0.73422194,V;PST;3;PL;MASC;HUM
zachować,zachowało,0.790773,V;PST;3;SG;NEUT
zachować,zachował,0.72403175,V;PST;3;SG;MASC
zachować,zachowałyście,0.6097764,V;PST;2;PL
zachować,zachowałyśmy,0.69871306,V;PST;1;PL
zachować,zachowały,0.72305626,V;PST;3;PL
zachować,zachowam,0.688043,V;FUT;1;SG
zachować,zachowamy,0.6946193,V;FUT;1;PL
zachować,zachowasz,0.6777585,V;FUT;2;SG
zachować,zachowa,0.9567554,V;FUT;3;SG
zacząć,zacząłem,0.922283,V;PST;1;SG;MASC
zacząć,zacząłeś,0.9004771,V;PST;2;SG;MASC
zacząć,zaczął,0.87488836,V;PST;3;SG;MASC
zacząć,zaczęłam,0.9046472,V;PST;1;SG;FEM
zacząć,zaczęłaś,0.86689144,V;PST;2;SG;FEM
zacząć,zaczęła,0.8564362,V;PST;3;SG;FEM
zacząć,zaczęliście,0.7672324,V;PST;2;PL;MASC;HUM
zacząć,zaczęliśmy,0.9048313,V;PST;1;PL;MASC;HUM
zacząć,zaczęli,0.83129966,V;PST;3;PL;MASC;HUM
zacząć,zaczęło,0.8721233,V;PST;3;SG;NEUT
zacząć,zaczęłyście,0.7149398,V;PST;2;PL
zacząć,zaczęłyśmy,0.6870091,V;PST;1;PL
zacząć,zaczęły,0.81884784,V;PST;3;PL
zacząć,zaczną,0.90159297,V;FUT;3;PL
zacząć,zacznę,0.93081546,V;FUT;1;SG
zacząć,zaczniecie,0.74431896,V;FUT;2;PL
zacząć,zaczniemy,0.9369059,V;FUT;1;PL
zacząć,zaczniesz,0.9249774,V;FUT;2;SG
zacząć,zacznie,0.90940213,V;FUT;3;SG
zaczekać,zaczekacie,0.6564196,V;FUT;2;PL
zaczekać,zaczekają,0.70851403,V;FUT;3;PL
zaczekać,zaczekałam,0.6580561,V;PST;1;SG;FEM
zaczekać,zaczekałaś,0.6001647,V;PST;2;SG;FEM
zaczekać,zaczekała,0.7087963,V;PST;3;SG;FEM
zaczekać,zaczekałem,0.69646406,V;PST;1;SG;MASC
zaczekać,zaczekałeś,0.69472444,V;PST;2;SG;MASC
zaczekać,zaczekaliście,0.6093631,V;PST;2;PL;MASC;HUM
zaczekać,zaczekaliśmy,0.7018851,V;PST;1;PL;MASC;HUM
zaczekać,zaczekali,0.69393677,V;PST;3;PL;MASC;HUM
zaczekać,zaczekało,0.56545806,V;PST;3;SG;NEUT
zaczekać,zaczekał,0.7107756,V;PST;3;SG;MASC
zaczekać,zaczekałyście,0.5913941,V;PST;2;PL
zaczekać,zaczekałyśmy,0.5624406,V;PST;1;PL
zaczekać,zaczekały,0.68829024,V;PST;3;PL
zaczekać,zaczekam,0.7152915,V;FUT;1;SG
zaczekać,zaczekamy,0.68944037,V;FUT;1;PL
zaczekać,zaczekasz,0.71115327,V;FUT;2;SG
zaczekać,zaczeka,0.7350011,V;FUT;3;SG
zaczynać,będą zaczynali,0.6852266,V;FUT;3;PL;MASC;HUM
zaczynać,będą zaczynały,0.64520216,V;FUT;3;PL
zaczynać,będę zaczynała,0.6775051,V;FUT;1;SG;FEM
zaczynać,będę zaczynał,0.7069694,V;FUT;1;SG;MASC
zaczynać,będziecie zaczynali,0.7193559,V;FUT;2;PL;MASC;HUM
zaczynać,będziecie zaczynały,0.69337064,V;FUT;2;PL
zaczynać,będziemy zaczynali,0.7040162,V;FUT;1;PL;MASC;HUM
zaczynać,będziemy zaczynały,0.6792787,V;FUT;1;PL
zaczynać,będziesz zaczynała,0.6538037,V;FUT;2;SG;FEM
zaczynać,będziesz zaczynał,0.69355357,V;FUT;2;SG;MASC
zaczynać,będzie zaczynała,0.66440344,V;FUT;3;SG;FEM
zaczynać,będzie zaczynało,0.6056768,V;FUT;3;SG;NEUT
zaczynać,będzie zaczynał,0.70266944,V;FUT;3;SG;MASC
zaczynać,zaczynacie,0.7551723,V;PRS;2;PL
zaczynać,zaczynają,0.85551167,V;PRS;3;PL
zaczynać,zaczynałam,0.71721345,V;PST;1;SG;FEM
zaczynać,zaczynałaś,0.6097352,V;PST;2;SG;FEM
zaczynać,zaczynała,0.72349524,V;PST;3;SG;FEM
zaczynać,zaczynałem,0.7441863,V;PST;1;SG;MASC
zaczynać,zaczynałeś,0.71408665,V;PST;2;SG;MASC
zaczynać,zaczynaliście,0.758435,V;PST;2;PL;MASC;HUM
zaczynać,zaczynaliśmy,0.7622634,V;PST;1;PL;MASC;HUM
zaczynać,zaczynali,0.7430008,V;PST;3;PL;MASC;HUM
zaczynać,zaczynało,0.67004925,V;PST;3;SG;NEUT
zaczynać,zaczynał,0.8186274,V;PST;3;SG;MASC
zaczynać,zaczynałyście,0.6230963,V;PST;2;PL
zaczynać,zaczynałyśmy,0.6084747,V;PST;1;PL
zaczynać,zaczynały,0.6839808,V;PST;3;PL
zaczynać,zaczynam,0.87000144,V;PRS;1;SG
zaczynać,zaczynamy,0.86671597,V;PRS;1;PL
zaczynać,zaczynasz,0.86288196,V;PRS;2;SG
zaczynać,zaczyna,0.8392944,V;PRS;3;SG
żądać,będą żądali,0.58370155,V;FUT;3;PL;MASC;HUM
żądać,będą żądały,0.57892334,V;FUT;3;PL
żądać,będę żądała,0.5889919,V;FUT;1;SG;FEM
żądać,będę żądał,0.58989525,V;FUT;1;SG;MASC
żądać,będziecie żądali,0.63513047,V;FUT;2;PL;MASC;HUM
żądać,będziecie żądały,0.64702314,V;FUT;2;PL
żądać,będziemy żądali,0.63316244,V;FUT;1;PL;MASC;HUM
żądać,będziemy żądały,0.6228149,V;FUT;1;PL
żądać,będziesz żądała,0.5917953,V;FUT;2;SG;FEM
żądać,będziesz żądał,0.57944804,V;FUT;2;SG;MASC
żądać,będzie żądała,0.56395274,V;FUT;3;SG;FEM
żądać,będzie żądało,0.5368209,V;FUT;3;SG;NEUT
żądać,będzie żądał,0.5475401,V;FUT;3;SG;MASC
zadać,zadacie,0.70479584,V;FUT;2;PL
żądać,żądacie,0.7089076,V;PRS;2;PL
zadać,zadadzą,0.7261622,V;FUT;3;PL
żądać,żądają,0.7051209,V;PRS;3;PL
zadać,zadałam,0.7090521,V;PST;1;SG;FEM
żądać,żądałam,0.67317224,V;PST;1;SG;FEM
zadać,zadałaś,0.5603868,V;PST;2;SG;FEM
żądać,żądałaś,0.6624665,V;PST;2;SG;FEM
zadać,zadała,0.67362595,V;PST;3;SG;FEM
żądać,żądała,0.6754327,V;PST;3;SG;FEM
zadać,zadałem,0.7077125,V;PST;1;SG;MASC
żądać,żądałem,0.698987,V;PST;1;SG;MASC
zadać,zadałeś,0.6772545,V;PST;2;SG;MASC
żądać,żądałeś,0.6676708,V;PST;2;SG;MASC
zadać,zadaliście,0.7219866,V;PST;2;PL;MASC;HUM
żądać,żądaliście,0.6893319,V;PST;2;PL;MASC;HUM
zadać,zadaliśmy,0.7027277,V;PST;1;PL;MASC;HUM
żądać,żądaliśmy,0.677693,V;PST;1;PL;MASC;HUM
zadać,zadali,0.7169392,V;PST;3;PL;MASC;HUM
żądać,żądali,0.6972637,V;PST;3;PL;MASC;HUM
zadać,zadało,0.6871656,V;PST;3;SG;NEUT
żądać,żądało,0.6593258,V;PST;3;SG;NEUT
zadać,zadał,0.9125656,V;PST;3;SG;MASC
żądać,żądał,0.6826229,V;PST;3;SG;MASC
zadać,zadałyście,0.60431385,V;PST;2;PL
żądać,żądałyście,0.67306405,V;PST;2;PL
zadać,zadałyśmy,0.5900838,V;PST;1;PL
żądać,żądałyśmy,0.6783626,V;PST;1;PL
zadać,zadały,0.6731247,V;PST;3;PL
żądać,żądały,0.68929315,V;PST;3;PL
zadać,zadam,0.9575141,V;FUT;1;SG
żądać,żądam,0.6525856,V;PRS;1;SG
zadać,zadamy,0.72381014,V;FUT;1;PL
żądać,żądamy,0.69156754,V;PRS;1;PL
zadać,zadasz,0.67161995,V;FUT;2;SG
żądać,żądasz,0.6693101,V;PRS;2;SG
zadać,zada,0.9273216,V;FUT;3;SG
żądać,żąda,0.9534435,V;PRS;3;SG
zadzwonić,zadzwonią,0.62943286,V;FUT;3;PL
zadzwonić,zadzwonicie,0.6852021,V;FUT;2;PL
zadzwonić,zadzwonię,0.924289,V;FUT;1;SG
zadzwonić,zadzwoniłam,0.63393646,V;PST;1;SG;FEM
zadzwonić,zadzwoniłaś,0.9082334,V;PST;2;SG;FEM
zadzwonić,zadzwoniła,0.9184258,V;PST;3;SG;FEM
zadzwonić,zadzwoniłem,0.92932475,V;PST;1;SG;MASC
zadzwonić,zadzwoniłeś,0.91613626,V;PST;2;SG;MASC
zadzwonić,zadzwoniliście,0.6964008,V;PST;2;PL;MASC;HUM
zadzwonić,zadzwoniliśmy,0.6478364,V;PST;1;PL;MASC;HUM
zadzwonić,zadzwonili,0.65848136,V;PST;3;PL;MASC;HUM
zadzwonić,zadzwoniło,0.6443218,V;PST;3;SG;NEUT
zadzwonić,zadzwonił,0.9358545,V;PST;3;SG;MASC
zadzwonić,zadzwoniłyście,0.5472174,V;PST;2;PL
zadzwonić,zadzwoniłyśmy,0.5287214,V;PST;1;PL
zadzwonić,zadzwoniły,0.6508997,V;PST;3;PL
zadzwonić,zadzwonimy,0.66464233,V;FUT;1;PL
zadzwonić,zadzwonisz,0.93570346,V;FUT;2;SG
zadzwonić,zadzwoni,0.9324262,V;FUT;3;SG
zakładać,będą zakładali,0.5980474,V;FUT;3;PL;MASC;HUM
zakładać,będą zakładały,0.5814255,V;FUT;3;PL
zakładać,będę zakładała,0.6178135,V;FUT;1;SG;FEM
zakładać,będę zakładał,0.6710546,V;FUT;1;SG;MASC
zakładać,będziecie zakładali,0.6925748,V;FUT;2;PL;MASC;HUM
zakładać,będziecie zakładały,0.69276065,V;FUT;2;PL
zakładać,będziemy zakładali,0.64899945,V;FUT;1;PL;MASC;HUM
zakładać,będziemy zakładały,0.6351435,V;FUT;1;PL
zakładać,będziesz zakładała,0.5999098,V;FUT;2;SG;FEM
