pivot,inflection,P-I similarity
desaconsejar,desaconsejaba,0.48597223061972084
desaconsejar,desaconsejaba,0.48597223061972084
desaconsejar,desaconsejaba,0.48597223061972084
desaconsejar,desaconsejaban,0.5108118560661286
muñir,muño,0.6444234772858316
muñir,muñe,0.6502744736848081
muñir,muñe,0.6502744736848081
congregar,congrego,0.536488982882797
congregar,congrega,0.6591561085909459
congregar,congrega,0.6591561085909459
congregar,congregamos,0.410159844916514
congregar,congregan,0.5679689624224895
congregar,congregaba,0.5987996834303247
congregar,congregaba,0.5987996834303247
congregar,congregaba,0.5987996834303247
congregar,congregaban,0.5427725516100402
congregar,congregará,0.5931650311348985
congregar,congregará,0.5931650311348985
congregar,congregarán,0.5909097841310862
sosegar,sosiego,0.6085993881370577
sosegar,sosiega,0.5420809133594767
sosegar,sosiega,0.5420809133594767
sosegar,sosiegan,0.6119220176733221
sosegar,sosegaba,0.6312768023974767
sosegar,sosegaba,0.6312768023974767
sosegar,sosegaba,0.6312768023974767
objetar,objeto,0.2293112918557857
objetar,objeta,0.4884571980083945
objetar,objeta,0.4884571980083945
objetar,objetamos,0.45880024569700817
objetar,objetan,0.4344890864948142
objetar,objetaba,0.4399646622936626
objetar,objetaba,0.4399646622936626
objetar,objetaba,0.4399646622936626
objetar,objetaban,0.39081924467384455
objetar,objetará,0.5060396442243186
objetar,objetará,0.5060396442243186
objetar,objetarán,0.4534811332081101
agradecer,agradezco,0.7580636553230168
agradecer,agradeces,0.4129887773957204
agradecer,agradece,0.7017798769678285
agradecer,agradece,0.7017798769678285
agradecer,agradecemos,0.7107356854389859
agradecer,agradecen,0.6268291280345186
agradecer,agradecía,0.5999302372091361
agradecer,agradecía,0.5999302372091361
agradecer,agradecía,0.5999302372091361
agradecer,agradecíamos,0.4394310495013294
agradecer,agradecían,0.4723804562099059
agradecer,agradeceré,0.34983007245661546
agradecer,agradecerá,0.45729963362156156
agradecer,agradecerá,0.45729963362156156
agradecer,agradeceremos,0.3924583068293088
agradecer,agradecerán,0.4109376878265596
porfiar,porfío,0.6867182361521992
porfiar,porfías,0.6504829565822042
porfiar,porfía,0.5455464100162265
porfiar,porfía,0.5455464100162265
porfiar,porfían,0.604242571875655
porfiar,porfiaba,0.6344491570674724
porfiar,porfiaba,0.6344491570674724
porfiar,porfiaba,0.6344491570674724
porfiar,porfiaban,0.6705405490910945
rehidratar,rehidrata,0.79878711343208
rehidratar,rehidrata,0.79878711343208
rehidratar,rehidratan,0.6146006227193775
fundir,fundo,0.13404713310269856
fundir,fundes,0.4035567453868787
fundir,funde,0.4993582556058638
fundir,funde,0.4993582556058638
fundir,fundimos,0.4057810632878398
fundir,funden,0.49665324001524747
fundir,fundía,0.5922839438034514
fundir,fundía,0.5922839438034514
fundir,fundía,0.5922839438034514
fundir,fundían,0.527642595151467
fundir,fundiré,0.504162807898653
fundir,fundirá,0.5033319335282722
fundir,fundirá,0.5033319335282722
fundir,fundirán,0.32095530150621265
balsear,balseo,0.7787389371261705
densificar,densifica,0.542109240605601
densificar,densifica,0.542109240605601
densificar,densifican,0.6444504045451241
envidiar,envidio,0.47666445847957406
envidiar,envidias,0.36366914145364604
envidiar,envidia,0.5111942615508464
envidiar,envidia,0.5111942615508464
envidiar,envidiamos,0.47737193340797623
envidiar,envidian,0.5262238179792679
envidiar,envidiaba,0.43467908932141586
envidiar,envidiaba,0.43467908932141586
envidiar,envidiaba,0.43467908932141586
envidiar,envidiábamos,0.39227080080002497
envidiar,envidiaban,0.40407789157150753
envidiar,envidiará,0.43525135744217003
envidiar,envidiará,0.43525135744217003
envidiar,envidiarán,0.40708152233857775
ensamblar,ensamblo,0.49560735168320447
ensamblar,ensambla,0.5828574664423417
ensamblar,ensambla,0.5828574664423417
ensamblar,ensamblamos,0.44590713115828495
ensamblar,ensamblan,0.6399937606841644
ensamblar,ensamblaba,0.5651600978450695
ensamblar,ensamblaba,0.5651600978450695
ensamblar,ensamblaba,0.5651600978450695
ensamblar,ensamblaban,0.5688404760444498
ensamblar,ensamblará,0.5965760060132419
ensamblar,ensamblará,0.5965760060132419
ensamblar,ensamblarán,0.5452733316938313
interrelacionar,interrelaciona,0.5890159161328079
interrelacionar,interrelaciona,0.5890159161328079
interrelacionar,interrelacionan,0.5721848422959628
interrelacionar,interrelacionaban,0.40806247555023245
interrelacionar,interrelacionarán,0.6263038644239024
recalcar,recalco,0.5634264153130584
recalcar,recalca,0.6158095037151924
recalcar,recalca,0.6158095037151924
recalcar,recalcamos,0.6164243082636301
recalcar,recalcan,0.5446619948498638
recalcar,recalcaba,0.4768674772912893
recalcar,recalcaba,0.4768674772912893
recalcar,recalcaba,0.4768674772912893
recalcar,recalcaban,0.45612460112037456
recalcar,recalcaré,0.5725422675474086
recalcar,recalcará,0.4786433473255599
recalcar,recalcará,0.4786433473255599
recalcar,recalcaremos,0.5081084239365753
recalcar,recalcarán,0.5103260989675529
historiar,historio,0.46525827249468854
historiar,historias,0.4026305014711551
historiar,historía,0.4604067776079286
historiar,historía,0.4604067776079286
historiar,historia,0.4777605448981008
historiar,historia,0.4777605448981008
historiar,historian,0.3258260773019692
chinchar,chincho,0.5003655203144171
chinchar,chinchas,0.39923096526567403
chinchar,chincha,0.4674569392501242
chinchar,chincha,0.4674569392501242
imitar,imito,0.4396736779500442
imitar,imitas,0.41229901712328487
imitar,imita,0.6370066792651999
imitar,imita,0.6370066792651999
imitar,imitamos,0.5005121333477652
imitar,imitan,0.6146620519980333
imitar,imitaba,0.6103774445564656
imitar,imitaba,0.6103774445564656
imitar,imitaba,0.6103774445564656
imitar,imitaban,0.5626952609082327
imitar,imitaré,0.40327033630685294
imitar,imitará,0.5678303973733962
imitar,imitará,0.5678303973733962
imitar,imitaréis,0.3405761984431419
imitar,imitarán,0.4964140843418905
oscurecer,oscurece,0.5753206360334276
oscurecer,oscurece,0.5753206360334276
oscurecer,oscurecen,0.48246222119923377
oscurecer,oscurecía,0.5586109500819056
oscurecer,oscurecía,0.5586109500819056
oscurecer,oscurecía,0.5586109500819056
oscurecer,oscurecían,0.5277830156224614
oscurecer,oscurecerá,0.5067176840131874
oscurecer,oscurecerá,0.5067176840131874
oscurecer,oscurecerán,0.4775731107865482
aislar,aíslo,0.30418417340812054
aislar,aíslas,0.2602662744423554
aislar,aísla,0.5244821990539787
aislar,aísla,0.5244821990539787
aislar,aislamos,0.38120864218916495
aislar,aíslan,0.4572553600150191
aislar,aislaba,0.4860465626776186
aislar,aislaba,0.4860465626776186
aislar,aislaba,0.4860465626776186
aislar,aislaban,0.4665849622992828
aislar,aislará,0.4696154136849887
aislar,aislará,0.4696154136849887
aislar,aislaremos,0.3369022750939199
aislar,aislarán,0.46839661219237194
labrar,labro,0.38842800110075615
labrar,labras,0.4491392806205954
labrar,labra,0.5966959613080319
labrar,labra,0.5966959613080319
labrar,labramos,0.48189253574140967
labrar,labran,0.6025576545771684
labrar,labraba,0.579671864419262
labrar,labraba,0.579671864419262
labrar,labraba,0.579671864419262
labrar,labraban,0.568671368232119
labrar,labrará,0.4275203276437436
labrar,labrará,0.4275203276437436
labrar,labrarán,0.4864838622919868
tarificar,tarifica,0.7678968549370006
tarificar,tarifica,0.7678968549370006
decolorar,decolora,0.7689443257003363
decolorar,decolora,0.7689443257003363
decolorar,decoloran,0.7433572153929426
desbandar,desbando,0.5658374208480156
desbandar,desbanda,0.593488037069365
desbandar,desbanda,0.593488037069365
desbandar,desbandan,0.44420213559964017
desbandar,desbandaban,0.6064242342763129
friccionar,fricciona,0.8463998652688108
friccionar,fricciona,0.8463998652688108
friccionar,friccionan,0.6899327070768609
cabecear,cabeceo,0.4931093075554207
cabecear,cabecea,0.710739717360741
cabecear,cabecea,0.710739717360741
cabecear,cabecean,0.39613753512927885
cabecear,cabeceaba,0.6456325722535032
cabecear,cabeceaba,0.6456325722535032
cabecear,cabeceaba,0.6456325722535032
cabecear,cabeceaban,0.41156351592144846
adolecer,adolece,0.5722217743499932
adolecer,adolece,0.5722217743499932
adolecer,adolecemos,0.5280240327735757
adolecer,adolecen,0.5814054910229741
adolecer,adolecía,0.5294289644670547
adolecer,adolecía,0.5294289644670547
adolecer,adolecía,0.5294289644670547
adolecer,adolecían,0.5039073035504696
adolecer,adolecerá,0.6009174345594017
adolecer,adolecerá,0.6009174345594017
adolecer,adolecerán,0.5409310448445142
opinar,opino,0.5037621440654592
opinar,opinas,0.3610955133380438
opinar,opina,0.47573643238224517
opinar,opina,0.47573643238224517
opinar,opinamos,0.41406906945749633
opinar,opináis,0.4022158603736389
opinar,opinan,0.44013954683649814
opinar,opinaba,0.4225567345150987
opinar,opinaba,0.4225567345150987
opinar,opinaba,0.4225567345150987
opinar,opinábamos,0.4899415002242491
opinar,opinaban,0.4020846079732857
opinar,opinaré,0.5452420816191046
opinar,opinará,0.5514758544548596
opinar,opinará,0.5514758544548596
opinar,opinaremos,0.4968401481978817
opinar,opinarán,0.5586090007281078
deslucir,desluce,0.6266376177507068
deslucir,desluce,0.6266376177507068
deslucir,deslucen,0.5921414810360813
deslucir,deslucía,0.6450851780317458
deslucir,deslucía,0.6450851780317458
deslucir,deslucía,0.6450851780317458
deslucir,deslucían,0.5788350184766633
deslucir,deslucirá,0.5504726532159342
deslucir,deslucirá,0.5504726532159342
encolerizar,encolerizo,0.6780977972504451
encolerizar,encoleriza,0.6651502565633067
encolerizar,encoleriza,0.6651502565633067
encolerizar,encolerizan,0.6173225981706488
encolerizar,encolerizaba,0.6867895518852772
encolerizar,encolerizaba,0.6867895518852772
encolerizar,encolerizaba,0.6867895518852772
reactivar,reactivo,0.11264116329644414
reactivar,reactivas,0.20212383905306752
reactivar,reactiva,0.4210885838133882
reactivar,reactiva,0.4210885838133882
reactivar,reactivamos,0.4898499234609248
reactivar,reactivan,0.4553537866284929
reactivar,reactivaba,0.45340546035206586
reactivar,reactivaba,0.45340546035206586
reactivar,reactivaba,0.45340546035206586
reactivar,reactivaban,0.41330229773582494
reactivar,reactivará,0.5499897656496826
reactivar,reactivará,0.5499897656496826
reactivar,reactivaremos,0.5344989137881649
reactivar,reactivarán,0.5459962008480899
charlar,charlo,0.32729573575493276
charlar,charlas,0.45139536271736436
charlar,charla,0.5919515418547252
charlar,charla,0.5919515418547252
charlar,charlamos,0.497216385998246
charlar,charlan,0.569726150066108
charlar,charlaba,0.5861087542520271
charlar,charlaba,0.5861087542520271
charlar,charlaba,0.5861087542520271
charlar,charlábamos,0.5230553103129082
charlar,charlaban,0.5275216625601846
charlar,charlará,0.44265964336360186
charlar,charlará,0.44265964336360186
charlar,charlaremos,0.48249750055390705
charlar,charlarán,0.4828552499276493
estratificar,estratifica,0.6256727424980607
estratificar,estratifica,0.6256727424980607
estratificar,estratifican,0.6945499019417322
deambular,deambulo,0.39630146121458976
deambular,deambula,0.6431972309347337
deambular,deambula,0.6431972309347337
deambular,deambulamos,0.5169537930222425
deambular,deambulan,0.6600414427359208
deambular,deambulaba,0.49214411380038114
deambular,deambulaba,0.49214411380038114
deambular,deambulaba,0.49214411380038114
deambular,deambulaban,0.4970897917912913
deambular,deambulará,0.4340190196778534
deambular,deambulará,0.4340190196778534
deambular,deambularán,0.5354137362557041
chapotear,chapoteo,0.6569605584706102
chapotear,chapotea,0.7066354009923259
chapotear,chapotea,0.7066354009923259
chapotear,chapotean,0.6942416999668809
chapotear,chapoteaba,0.6799658218280173
chapotear,chapoteaba,0.6799658218280173
chapotear,chapoteaba,0.6799658218280173
chapotear,chapoteaban,0.6685149675526925
apuntar,apunto,0.34275917019194346
apuntar,apuntas,0.4383141936028332
apuntar,apunta,0.6320958049770581
apuntar,apunta,0.6320958049770581
apuntar,apuntamos,0.4136663926497228
apuntar,apuntan,0.5937116914851068
apuntar,apuntaba,0.5977326019503483
apuntar,apuntaba,0.5977326019503483
apuntar,apuntaba,0.5977326019503483
apuntar,apuntábamos,0.48163346115444383
apuntar,apuntaban,0.5427270167862656
apuntar,apuntaré,0.48681540021093284
apuntar,apuntará,0.47198518170909365
apuntar,apuntará,0.47198518170909365
apuntar,apuntaremos,0.5076200470393856
apuntar,apuntarán,0.5511165406551374
drenar,dreno,0.5539377199726656
drenar,drena,0.48563436556982575
drenar,drena,0.48563436556982575
drenar,drenan,0.5600508178085223
drenar,drenaba,0.6127816359372465
drenar,drenaba,0.6127816359372465
drenar,drenaba,0.6127816359372465
drenar,drenaban,0.5604461840023034
drenar,drenará,0.5696281562409499
drenar,drenará,0.5696281562409499
postrar,postro,0.6225475655436183
postrar,postras,0.7498501104285239
postrar,postra,0.6532024698860824
postrar,postra,0.6532024698860824
postrar,postramos,0.7481949064453384
postrar,postran,0.6812939827614496
postrar,postraba,0.7011069689851448
postrar,postraba,0.7011069689851448
postrar,postraba,0.7011069689851448
postrar,postraban,0.7377319556066512
postrar,postrará,0.6953382584629207
postrar,postrará,0.6953382584629207
postrar,postrarán,0.6659867550640303
trabar,trabo,0.4398944677154065
trabar,trabas,0.28425609275930763
trabar,traba,0.447424414481733
trabar,traba,0.447424414481733
trabar,trabamos,0.4776310586422694
trabar,traban,0.48209869492527524
trabar,trababa,0.29955335788358617
trabar,trababa,0.29955335788358617
trabar,trababa,0.29955335788358617
trabar,trababan,0.43378345159372445
trabar,trabará,0.4384545074732913
trabar,trabará,0.4384545074732913
trabar,trabarán,0.4252273542246854
eligir,elijo,0.42819162918383524
eligir,eliges,0.4889155224310797
eligir,elige,0.4573268593094002
eligir,elige,0.4573268593094002
eligir,eligen,0.4167121050797571
eligir,eligía,0.43149747882651934
eligir,eligía,0.43149747882651934
eligir,eligía,0.43149747882651934
eligir,eligirá,0.4207884342674053
eligir,eligirá,0.4207884342674053
eligir,eligirán,0.47527698984320343
escupir,escupo,0.45605614528919614
escupir,escupe,0.6167473559878027
escupir,escupe,0.6167473559878027
escupir,escupen,0.5411576556475514
escupir,escupía,0.5845423242970123
escupir,escupía,0.5845423242970123
escupir,escupía,0.5845423242970123
escupir,escupían,0.5021816114810379
escupir,escupiré,0.4452134340143382
escupir,escupirán,0.49267170635118573
parodiar,parodio,0.5385818691038495
parodiar,parodias,0.6082910671137945
parodiar,parodia,0.6611462636710367
parodiar,parodia,0.6611462636710367
parodiar,parodian,0.60154614466043
parodiar,parodiaba,0.5815724643425654
parodiar,parodiaba,0.5815724643425654
parodiar,parodiaba,0.5815724643425654
parodiar,parodiaban,0.5985066495991401
parodiar,parodiará,0.540335105845321
parodiar,parodiará,0.540335105845321
fulminar,fulmina,0.5458156476655969
fulminar,fulmina,0.5458156476655969
fulminar,fulminan,0.56399030130512
fulminar,fulminaba,0.5966636223880617
fulminar,fulminaba,0.5966636223880617
fulminar,fulminaba,0.5966636223880617
fulminar,fulminará,0.4483198030919908
fulminar,fulminará,0.4483198030919908
haber,he,0.47863832151234553
haber,has,0.3844133631423259
haber,ha,0.6201152323038426
haber,ha,0.6201152323038426
haber,hay,0.38059388694245677
haber,hay,0.38059388694245677
haber,hemos,0.5267972371873008
haber,habéis,0.42121599002221766
haber,han,0.6038963666422955
haber,había,0.608918758503028
haber,habías,0.43789556810248975
haber,había,0.608918758503028
haber,había,0.608918758503028
haber,habíamos,0.4713725130714693
haber,habíais,0.4385680363898319
haber,habían,0.6281616195224542
haber,habré,0.43267968733819884
haber,habrás,0.4411095783427115
haber,habrá,0.38185129149011676
haber,habrá,0.38185129149011676
haber,habremos,0.4246639376656671
haber,habréis,0.4033926078309995
haber,habrán,0.4671384349532799
disentir,disiento,0.5290094833850989
disentir,disiente,0.40319339117911523
disentir,disiente,0.40319339117911523
disentir,disentimos,0.52589761281743
disentir,disienten,0.5420435720614825
disentir,disentía,0.5369393633508738
disentir,disentía,0.5369393633508738
disentir,disentía,0.5369393633508738
disentir,disentían,0.5545099766138101
articular,articulo,0.01886204432893257
articular,articulas,0.37626741808376485
articular,articula,0.5463471175141339
articular,articula,0.5463471175141339
articular,articulamos,0.4060359604291486
articular,articulan,0.5474028402547162
articular,articulaba,0.47313069247389716
articular,articulaba,0.47313069247389716
articular,articulaba,0.47313069247389716
articular,articulaban,0.4583943493262739
articular,articulará,0.4130000496113341
articular,articulará,0.4130000496113341
articular,articularán,0.38999941872985033
granar,grano,0.462566493177187
granar,granas,0.5645827856019604
granar,grana,0.4538307261397815
granar,grana,0.4538307261397815
disparar,disparo,0.6508632269061845
disparar,disparas,0.5284954683203318
disparar,dispara,0.6352084442001613
disparar,dispara,0.6352084442001613
disparar,disparamos,0.52161837062527
disparar,disparan,0.6335681389940195
disparar,disparaba,0.7088556198451031
disparar,disparaba,0.7088556198451031
disparar,disparaba,0.7088556198451031
disparar,disparábamos,0.5490788778832209
disparar,disparaban,0.710791535269207
disparar,dispararé,0.4400861738990671
disparar,disparará,0.4568719932579447
disparar,disparará,0.4568719932579447
disparar,dispararemos,0.5663631514743795
disparar,dispararán,0.4671867741403539
hablar,hablo,0.587757889248164
hablar,hablas,0.4154017282699025
hablar,hablás,0.43737575889429636
hablar,habla,0.6274421623345195
hablar,habla,0.6274421623345195
hablar,hablamos,0.619937359695098
hablar,habláis,0.43666321423622767
hablar,hablan,0.5869036911520704
hablar,hablaba,0.6254304201036169
hablar,hablabas,0.5006664236819047
hablar,hablaba,0.6254304201036169
hablar,hablaba,0.6254304201036169
hablar,hablábamos,0.48255908524796465
hablar,hablabais,0.5306859199026897
hablar,hablaban,0.4938046146622834
hablar,hablaré,0.5223481122191698
hablar,hablarás,0.40060033885440816
hablar,hablará,0.5933289855813648
hablar,hablará,0.5933289855813648
hablar,hablaremos,0.5006388005390181
hablar,hablaréis,0.4992937083392499
hablar,hablarán,0.5737662210193715
castigar,castigo,0.6417658939864513
castigar,castigas,0.42978747770625114
castigar,castiga,0.571811627790021
castigar,castiga,0.571811627790021
castigar,castigamos,0.4629776055709953
castigar,castigan,0.5712375701808138
castigar,castigaba,0.5237879432150857
castigar,castigaba,0.5237879432150857
castigar,castigaba,0.5237879432150857
castigar,castigaban,0.5322819835010655
castigar,castigaré,0.48177812836471356
castigar,castigará,0.53131610710564
castigar,castigará,0.53131610710564
castigar,castigaremos,0.47659523926624126
castigar,castigarán,0.4724181755905599
adueñar,adueño,0.5258820053922844
adueñar,adueña,0.432172116496476
adueñar,adueña,0.432172116496476
adueñar,adueñamos,0.587767570540164
adueñar,adueñan,0.4590326519454141
adueñar,adueñaba,0.5352432718152067
adueñar,adueñaba,0.5352432718152067
adueñar,adueñaba,0.5352432718152067
adueñar,adueñaban,0.5696080090239639
adueñar,adueñará,0.5015083621741749
adueñar,adueñará,0.5015083621741749
adueñar,adueñarán,0.5029378352532377
retrasmitir,retrasmite,0.6822852061071468
retrasmitir,retrasmite,0.6822852061071468
abonar,abono,0.562872517041821
abonar,abona,0.6452393843453124
abonar,abona,0.6452393843453124
abonar,abonamos,0.48344932002785646
abonar,abonan,0.5978630423108404
abonar,abonaba,0.5806403806297611
abonar,abonaba,0.5806403806297611
abonar,abonaba,0.5806403806297611
abonar,abonaban,0.5871193711630054
abonar,abonaré,0.4950968135041265
abonar,abonará,0.6895943381103334
abonar,abonará,0.6895943381103334
abonar,abonaremos,0.5880693132354451
abonar,abonarán,0.5857826450605838
bizmar,bizmas,0.9090530530748857
bizmar,bizma,0.84490154813498
bizmar,bizma,0.84490154813498
empachar,empacho,0.4453389682518407
empachar,empacha,0.730913976469051
empachar,empacha,0.730913976469051
empachar,empachan,0.8189667011083002
amnistiar,amnistías,0.6048783425224334
amnistiar,amnistía,0.6773985865926143
amnistiar,amnistía,0.6773985865926143
amnistiar,amnistiaba,0.7056840225179744
amnistiar,amnistiaba,0.7056840225179744
amnistiar,amnistiaba,0.7056840225179744
amnistiar,amnistiará,0.5649750346688363
amnistiar,amnistiará,0.5649750346688363
despeñar,despeño,0.6391615838151369
despeñar,despeña,0.5645097820261418
despeñar,despeña,0.5645097820261418
despeñar,despeñan,0.5477590458577848
despeñar,despeñaba,0.6149843912180126
despeñar,despeñaba,0.6149843912180126
despeñar,despeñaba,0.6149843912180126
despeñar,despeñaban,0.6121562468182409
transladar,translado,0.42388528050534036
transladar,translada,0.4846560258773136
transladar,translada,0.4846560258773136
transladar,transladan,0.41031530641470204
transladar,transladaba,0.569950117410447
transladar,transladaba,0.569950117410447
transladar,transladaba,0.569950117410447
telegrafiar,telegrafía,0.2313714177922639
telegrafiar,telegrafía,0.2313714177922639
telegrafiar,telegrafiaba,0.5426697939755529
telegrafiar,telegrafiaba,0.5426697939755529
telegrafiar,telegrafiaba,0.5426697939755529
remediar,remedio,0.5057116782712864
remediar,remedia,0.42367041276005923
remediar,remedia,0.42367041276005923
remediar,remediamos,0.3803697330427809
remediar,remedian,0.4365847521950377
remediar,remediaba,0.42053905386790125
remediar,remediaba,0.42053905386790125
remediar,remediaba,0.42053905386790125
remediar,remediaban,0.43314869171857484
remediar,remediará,0.5341024920088452
remediar,remediará,0.5341024920088452
remediar,remediaremos,0.48891747608414793
remediar,remediarán,0.5604655239905446
desunir,desune,0.5833446545511768
desunir,desune,0.5833446545511768
desunir,desunen,0.5829543696768745
aniquilar,aniquilo,0.46798032391964817
aniquilar,aniquila,0.4863071776165273
aniquilar,aniquila,0.4863071776165273
aniquilar,aniquilamos,0.43631577978238
aniquilar,aniquilan,0.4367289970584818
aniquilar,aniquilaba,0.46631652269745794
aniquilar,aniquilaba,0.46631652269745794
aniquilar,aniquilaba,0.46631652269745794
aniquilar,aniquilaban,0.5159460088407596
aniquilar,aniquilará,0.49925163532221084
aniquilar,aniquilará,0.49925163532221084
aniquilar,aniquilarán,0.4205176833228259
revocar,revoco,0.20977312397383152
revocar,revoca,0.6069140447560549
revocar,revoca,0.6069140447560549
revocar,revocamos,0.5273852631682112
revocar,revocan,0.5671810794199051
revocar,revocaba,0.580432325459569
revocar,revocaba,0.580432325459569
revocar,revocaba,0.580432325459569
revocar,revocaban,0.5326183810496979
revocar,revocará,0.5945601871645692
revocar,revocará,0.5945601871645692
revocar,revocarán,0.5095157293156323
reventar,reviento,0.37230641174761625
reventar,revientas,0.4588537540768556
reventar,revienta,0.5449526395365031
reventar,revienta,0.5449526395365031
reventar,reventamos,0.4124638757389074
reventar,revientan,0.49826650269132267
reventar,reventaba,0.4997584164418475
reventar,reventaba,0.4997584164418475
reventar,reventaba,0.4997584164418475
reventar,reventaban,0.5225810580421042
reventar,reventará,0.4680935450460417
reventar,reventará,0.4680935450460417
reventar,reventarán,0.4818640824840429
ayunar,ayuno,0.6743234225132565
ayunar,ayunas,0.48037765610637373
ayunar,ayuna,0.6335263517595171
ayunar,ayuna,0.6335263517595171
ayunar,ayunamos,0.4461626101979217
ayunar,ayunáis,0.5214959322504689
ayunar,ayunan,0.7037870571961485
ayunar,ayunaba,0.7333680990285908
ayunar,ayunaba,0.7333680990285908
ayunar,ayunaba,0.7333680990285908
ayunar,ayunaban,0.5989236395115769
ayunar,ayunará,0.5185176078749868
ayunar,ayunará,0.5185176078749868
ayunar,ayunaremos,0.5282919777862561
ayunar,ayunarán,0.4670242273556614
patentizar,patentiza,0.49947738324536095
patentizar,patentiza,0.49947738324536095
patentizar,patentizan,0.5472863048693785
desenvainar,desenvaina,0.7501132464345585
desenvainar,desenvaina,0.7501132464345585
desenvainar,desenvainaba,0.7221555864669147
desenvainar,desenvainaba,0.7221555864669147
desenvainar,desenvainaba,0.7221555864669147
desenvainar,desenvainaré,0.5797748794046174
desenvainar,desenvainará,0.6879365156744209
desenvainar,desenvainará,0.6879365156744209
deslindar,deslindo,0.4582324441354737
deslindar,deslinda,0.4219094025642738
deslindar,deslinda,0.4219094025642738
deslindar,deslindamos,0.40615979200304153
deslindar,deslindan,0.6568822340540664
deslindar,deslindaba,0.40605087995227873
deslindar,deslindaba,0.40605087995227873
deslindar,deslindaba,0.40605087995227873
deslindar,deslindaban,0.4823246371918699
deslindar,deslindará,0.6125996882114585
deslindar,deslindará,0.6125996882114585
deslindar,deslindarán,0.7252275471143992
amalgamar,amalgamas,0.3285635785703487
amalgamar,amalgama,0.5591342073504563
amalgamar,amalgama,0.5591342073504563
amalgamar,amalgaman,0.5798629379043431
amalgamar,amalgamaba,0.5220772541775093
amalgamar,amalgamaba,0.5220772541775093
amalgamar,amalgamaba,0.5220772541775093
amalgamar,amalgamaban,0.5202657395995242
taladrar,taladro,0.5821395004293806
taladrar,taladra,0.567821614373893
taladrar,taladra,0.567821614373893
taladrar,taladran,0.5397671690894865
taladrar,taladraba,0.5215966433200405
taladrar,taladraba,0.5215966433200405
taladrar,taladraba,0.5215966433200405
taladrar,taladraban,0.5213165804121758
erogar,eroga,0.6849691816902435
erogar,eroga,0.6849691816902435
erogar,erogan,0.646087689470718
erogar,erogaba,0.6803637572131754
erogar,erogaba,0.6803637572131754
erogar,erogaba,0.6803637572131754
erogar,erogaban,0.6878392863907539
erogar,erogará,0.649526554905358
erogar,erogará,0.649526554905358
erogar,erogarán,0.6552983464633599
cartografiar,cartografías,0.468441842565976
cartografiar,cartografía,0.6166786009302349
cartografiar,cartografía,0.6166786009302349
cartografiar,cartografían,0.5018935662583309
cartografiar,cartografiaba,0.4633405120227202
cartografiar,cartografiaba,0.4633405120227202
cartografiar,cartografiaba,0.4633405120227202
cartografiar,cartografiará,0.5379931178229855
cartografiar,cartografiará,0.5379931178229855
bordear,bordeo,0.4587973138853305
bordear,bordea,0.5656132463547539
bordear,bordea,0.5656132463547539
bordear,bordeamos,0.6050852180397707
bordear,bordean,0.5313519071162888
bordear,bordeaba,0.5142803989815057
bordear,bordeaba,0.5142803989815057
bordear,bordeaba,0.5142803989815057
bordear,bordeaban,0.49376067504899956
bordear,bordeará,0.4906208807567536
bordear,bordeará,0.4906208807567536
bordear,bordearán,0.3903992033914915
preexistir,preexiste,0.6854886504700948
preexistir,preexiste,0.6854886504700948
preexistir,preexisten,0.7945039927247013
preexistir,preexistía,0.7059552184235396
preexistir,preexistía,0.7059552184235396
preexistir,preexistía,0.7059552184235396
conjugar,conjugo,0.4230131043010197
conjugar,conjuga,0.6888639868614358
conjugar,conjuga,0.6888639868614358
conjugar,conjugamos,0.605052089507832
conjugar,conjugan,0.6065826271814129
conjugar,conjugaba,0.5659582299166446
conjugar,conjugaba,0.5659582299166446
conjugar,conjugaba,0.5659582299166446
conjugar,conjugaban,0.5282076926837903
conjugar,conjugará,0.5401483889203679
conjugar,conjugará,0.5401483889203679
conjugar,conjugarán,0.5449703679293726
diseñar,diseño,0.6594080205715179
diseñar,diseñas,0.42409456469459483
diseñar,diseña,0.6043282505126595
diseñar,diseña,0.6043282505126595
diseñar,diseñamos,0.500691673676594
diseñar,diseñan,0.551655391049146
diseñar,diseñaba,0.5683544979722858
diseñar,diseñaba,0.5683544979722858
diseñar,diseñaba,0.5683544979722858
diseñar,diseñaban,0.4566730738851038
diseñar,diseñará,0.5764855170613715
diseñar,diseñará,0.5764855170613715
diseñar,diseñaremos,0.4622295185008086
diseñar,diseñarán,0.4595897578875878
calcar,calco,0.43426011836452005
calcar,calcas,0.19449558085001561
calcar,calca,0.2972244963376274
calcar,calca,0.2972244963376274
calcar,calcan,0.4754538860502475
calcar,calcaba,0.46172188600428665
calcar,calcaba,0.46172188600428665
calcar,calcaba,0.46172188600428665
calcar,calcará,0.35216390535595177
calcar,calcará,0.35216390535595177
tartamudear,tartamudeo,0.5948462667857263
tartamudear,tartamudea,0.6844315433365643
tartamudear,tartamudea,0.6844315433365643
tartamudear,tartamudean,0.44419572852764144
tartamudear,tartamudeaba,0.6860750921207899
tartamudear,tartamudeaba,0.6860750921207899
tartamudear,tartamudeaba,0.6860750921207899
transfundir,transfunde,0.7791674784358446
transfundir,transfunde,0.7791674784358446
transfundir,transfunden,0.7614191841549492
barbotear,barboteo,0.8576902128863473
vedar,vedo,0.42830130885354023
vedar,vedas,0.4167125928962464
